customer_id,gender,age,country,city,signup_date,last_purchase_date,acquisition_channel,device_type,subscription_type,is_premium_user,total_visits,avg_session_time,pages_per_session,email_open_rate,email_click_rate,total_spent,avg_order_value,discount_used,coupon_code,support_tickets,refund_requested,delivery_delay_days,payment_method,satisfaction_score,nps_score,marketing_spend_per_user,lifetime_value,last_3_month_purchase_freq,churn
19779,Male,39,UK,Hamburg,10-07-2023,11-10-2023,Referral,Mobile,Monthly,0,12,6.713908685,3.200624939,0.58,0.02,547.1701563,51.43373047,1,SALE15,2,0,3,UPI,2,4,16.24,1958.796317,2,1
19780,Female,41,India,New York,15-05-2024,24-10-2024,Referral,Desktop,Monthly,0,15,6.043162282,4.503089085,0.87,0.44,755.9296424,20.48700571,1,No Coupon,0,0,2,Card,5,0,18.16,704.9491219,0,0
19781,Male,44,USA,Mumbai,28-08-2023,08-07-2023,Google Ads,Tablet,Monthly,0,14,9.724154475,4.256343886,0.71,0.39,474.4621354,74.6787017,0,No Coupon,2,0,7,PayPal,4,0,23.81,1288.235642,14,0
19782,Male,38,Germany,Hamburg,04-09-2022,16-08-2024,Google Ads,Mobile,Annual,0,19,0.352643119,4.686946764,0.58,0.14,684.1323839,64.95431243,1,No Coupon,1,0,3,PayPal,4,2,26.86,720.6779238,12,0
19783,Female,37,India,Berlin,12-02-2024,16-01-2023,Referral,Mobile,Monthly,0,8,1.814963869,1.175818459,0.77,0.25,218.5809354,61.23798007,1,No Coupon,1,0,4,SEPA,5,7,9.01,1202.820157,7,0
19784,Other,54,USA,Mumbai,13-11-2022,06-07-2023,Facebook Ads,Desktop,Monthly,0,14,8.492449236,3.604996053,0.23,0.34,182.5676535,44.51593246,0,SALE15,2,0,1,SEPA,4,2,20.68,233.7631528,10,1
19785,Female,20,Germany,Hamburg,08-09-2022,15-01-2025,Email,Desktop,Monthly,1,19,8.374331308,4.502070656,0.16,0.21,537.6705882,36.3775595,1,No Coupon,6,0,4,PayPal,3,4,6.94,628.4385111,6,0
19786,Female,52,USA,New York,24-01-2024,25-06-2023,Referral,Desktop,Monthly,0,13,8.235197717,3.409004883,0.37,0.18,329.5629929,36.6826315,1,No Coupon,4,0,2,BKash,4,10,19.67,1442.276734,2,0
19787,Male,35,UK,Mumbai,14-12-2022,30-09-2023,Google Ads,Mobile,Monthly,0,13,6.637403631,5.273622219,0.84,0.08,813.0815765,64.42090694,0,REF10,3,0,0,PayPal,5,0,18.8,268.9131686,6,0
19788,Male,35,USA,Mumbai,08-10-2023,09-05-2024,Email,Mobile,Annual,0,18,8.988002032,5.152379075,0.53,0.47,408.0663633,65.09295963,0,REF10,4,0,3,UPI,4,3,6.7,875.2388612,14,0
19789,Female,32,USA,Dhaka,16-03-2022,30-06-2024,Google Ads,Desktop,Annual,1,16,6.805798228,2.189668225,0.2,0.43,1085.103002,51.24534671,0,REF10,5,1,0,BKash,1,5,14.18,2013.512407,9,0
19790,Male,28,Bangladesh,Mumbai,17-03-2024,29-08-2024,Referral,Desktop,Monthly,0,14,10.2155022,5.783137437,0.73,0.29,251.7882608,25.94607672,1,No Coupon,1,0,5,UPI,4,1,11.17,1680.537005,3,0
19791,Male,40,UK,London,28-08-2022,18-03-2024,Email,Desktop,Annual,0,8,0.89480346,3.181998617,0.56,0.43,68.47696083,78.6866135,0,NEW20,0,0,4,PayPal,4,10,25.45,1298.449205,4,1
19792,Female,45,USA,Delhi,16-05-2022,04-08-2023,Google Ads,Desktop,Monthly,0,22,7.955758027,5.022421714,0.14,0.41,187.575079,47.55102451,0,No Coupon,1,0,5,UPI,4,3,10.28,870.378168,12,1
19793,Male,35,UK,Dhaka,15-08-2022,11-11-2024,Google Ads,Mobile,Annual,0,16,8.455443754,4.319568173,0.17,0.07,562.6069493,63.13024887,1,No Coupon,2,1,5,BKash,5,8,6.94,2477.227888,13,0
19794,Male,35,USA,London,04-04-2023,20-10-2023,Facebook Ads,Desktop,Annual,0,17,3.032296963,3.362253645,0.47,0.29,533.7266178,69.55972058,0,SALE15,3,0,2,PayPal,5,8,27.16,906.9390667,3,0
19795,Female,71,UK,Hamburg,19-08-2023,23-04-2023,Google Ads,Mobile,Monthly,0,19,1.377198784,5.711611078,0.25,0.49,588.029754,63.12131686,1,SALE15,0,0,4,SEPA,1,5,12.01,15.09026261,0,0
19796,Female,47,Germany,Mumbai,10-06-2024,30-01-2023,Organic,Desktop,Annual,0,22,7.7813383,5.762323091,0.8,0.39,482.8826495,50.01755467,0,No Coupon,2,0,2,PayPal,3,9,11.47,862.8643018,1,0
19797,Other,44,India,Hamburg,28-01-2024,04-12-2023,Referral,Tablet,Annual,0,13,4.284578719,4.575886069,0.8,0.06,328.1605043,77.99932656,1,No Coupon,1,0,2,BKash,4,2,14.84,80.29489447,1,0
19798,Female,31,Bangladesh,Dhaka,25-01-2024,07-08-2023,Organic,Tablet,Annual,0,19,5.369347441,5.132266541,0.37,0.32,387.6067214,75.89978577,0,SALE15,2,0,1,Card,3,8,9.53,1621.678014,2,0
19799,Male,29,India,Delhi,27-07-2024,04-02-2024,Referral,Mobile,Monthly,1,16,9.747421065,2.839807921,0.89,0.22,447.4295132,66.05867841,1,REF10,2,0,3,Card,5,7,14.26,1957.043551,12,0
19800,Other,32,USA,Berlin,27-03-2022,16-02-2023,Facebook Ads,Desktop,Annual,0,14,9.049577885,6.419931069,0.83,0.39,676.6104783,55.63507902,0,REF10,2,0,2,SEPA,3,8,23.45,1281.596726,6,0
19801,Female,46,USA,New York,25-07-2024,06-03-2025,Referral,Desktop,Annual,1,12,10.69473471,3.904315927,0.9,0.12,494.450285,78.62263572,1,NEW20,0,0,7,UPI,4,6,13.54,1261.023295,2,0
19802,Male,25,Germany,Berlin,05-04-2023,10-02-2023,Facebook Ads,Desktop,Monthly,0,11,14.98803035,4.219792112,0.52,0.41,648.32559,42.51252463,0,SALE15,1,0,4,SEPA,5,6,21.68,1184.268612,14,0
19803,Male,24,USA,Mumbai,22-04-2022,10-09-2023,Email,Desktop,Monthly,1,20,9.468369951,5.701385227,0.79,0.46,55.58245149,68.71705799,0,REF10,2,0,6,Card,3,0,29.68,2136.373223,8,1
19804,Female,40,UK,Mumbai,10-03-2022,19-12-2023,Organic,Tablet,Annual,0,10,12.6629344,3.507355251,0.58,0.29,365.5149337,70.44476125,0,NEW20,1,0,2,BKash,1,1,27.07,1331.740395,13,0
19805,Female,38,India,Hamburg,20-09-2024,15-09-2024,Organic,Mobile,Monthly,1,15,6.14548077,1.879601289,0.61,0.16,331.3251544,82.93322168,0,NEW20,3,0,5,SEPA,1,8,10.14,67.66726043,12,0
19806,Female,27,USA,New York,28-12-2022,20-07-2023,Facebook Ads,Tablet,Monthly,0,9,2.595091988,2.057225032,0.33,0.38,516.0415405,72.80109066,0,NEW20,4,0,6,Card,1,10,5.05,1700.125857,9,1
19807,Female,24,Germany,New York,20-09-2024,23-03-2024,Organic,Tablet,Annual,0,16,3.27036396,2.899297782,0.52,0.48,663.768062,52.05713452,0,NEW20,2,1,3,PayPal,4,1,21.1,1498.68079,2,0
19808,Female,49,Bangladesh,Hamburg,13-10-2022,04-08-2023,Organic,Desktop,Monthly,0,14,2.73524725,5.951236435,0.91,0.29,128.8702697,89.32097929,0,NEW20,4,0,6,SEPA,5,6,20.98,1468.261483,2,0
19809,Unknown,39,India,Mumbai,19-03-2023,14-10-2024,Facebook Ads,Mobile,Monthly,1,8,10.20215275,6.969535426,0.5,0.39,433.2469603,81.14338214,0,NEW20,6,0,0,BKash,1,10,29.88,999.0990932,2,0
19810,Female,21,Germany,Delhi,31-05-2022,10-08-2023,Facebook Ads,Mobile,Monthly,0,11,15.09274733,5.558059126,0,0.19,438.2001541,29.39950651,0,REF10,1,0,2,UPI,5,2,18.4,1852.624671,13,0
19811,Male,22,Germany,Delhi,25-05-2023,20-06-2023,Google Ads,Tablet,Annual,0,5,5.972600886,3.275572232,0.57,0.27,147.3170707,73.10513533,1,SALE15,0,0,1,Card,5,5,14.74,172.7552262,14,0
19812,Female,31,India,Berlin,29-04-2023,13-08-2023,Organic,Tablet,Monthly,0,18,0.955763518,4.186870887,0.42,0.02,28.18442013,68.11934289,1,REF10,2,0,6,BKash,3,0,25.75,1556.702266,11,1
19813,Male,42,Germany,London,17-03-2023,29-04-2023,Organic,Desktop,Monthly,0,17,7.830328366,3.463963283,0.91,0.05,670.8941564,87.76771973,0,REF10,1,0,7,PayPal,1,3,11.55,559.279367,10,0
19814,Female,41,Bangladesh,London,09-07-2024,20-04-2023,Email,Mobile,Annual,0,16,7.128331048,1.836368831,0.28,0.48,800.9517949,86.70342076,1,No Coupon,0,0,2,BKash,4,5,24.38,1365.781086,11,0
19815,Unknown,46,Bangladesh,Berlin,25-06-2022,23-07-2024,Organic,Tablet,Annual,0,19,4.533230133,2.972365575,0.43,0.49,496.4557883,62.57681111,0,No Coupon,5,1,3,BKash,4,8,8.94,1442.016709,2,1
19816,Female,20,USA,Hamburg,11-12-2023,16-04-2024,Facebook Ads,Tablet,Annual,1,17,10.49544606,2.665537454,0.75,0.48,790.9905962,41.95149911,1,No Coupon,0,1,3,SEPA,4,5,21.19,1967.865169,4,0
19817,Female,37,UK,New York,08-07-2023,03-10-2023,Referral,Tablet,Monthly,1,14,6.037552842,1.426939827,0.95,0.43,1202.561736,52.21440655,0,REF10,3,0,2,SEPA,3,2,15.93,2492.781409,14,0
19818,Female,49,USA,Hamburg,29-01-2022,24-04-2023,Google Ads,Desktop,Annual,0,12,8.670873586,3.550718635,0.29,0.23,457.4391591,71.00736574,1,No Coupon,3,0,1,BKash,5,0,27.87,335.8144733,12,0
19819,Male,48,UK,Delhi,20-08-2023,10-07-2023,Facebook Ads,Desktop,Monthly,0,14,9.329749455,4.266966588,0.39,0.19,312.3969736,64.16519111,1,No Coupon,2,0,5,PayPal,3,6,23.37,1289.107482,0,0
19820,Male,39,India,Berlin,18-04-2024,27-05-2024,Referral,Mobile,Annual,1,17,8.099286774,3.601450955,0.89,0.33,525.2066574,73.55783156,1,No Coupon,2,0,4,PayPal,3,1,29.01,1134.041468,9,0
19821,Female,58,Germany,London,11-01-2024,23-01-2023,Organic,Desktop,Annual,0,11,6.871297276,3.653051316,0.83,0.01,603.9686073,85.08078803,0,SALE15,2,1,3,SEPA,4,10,9.33,1892.43027,9,0
19822,Female,41,USA,New York,16-11-2023,28-06-2024,Facebook Ads,Mobile,Monthly,0,11,7.934269039,3.695193018,0.03,0.46,521.3555211,66.17444977,1,SALE15,5,0,2,Card,5,9,12.96,1571.349883,11,0
19823,Female,45,Germany,London,07-07-2023,27-11-2024,Organic,Tablet,Annual,1,19,5.442907109,2.211133209,0.41,0.1,420.9286403,58.37148614,0,REF10,1,0,4,BKash,5,5,15.38,888.0849592,13,0
19824,Male,35,USA,New York,14-12-2023,28-07-2023,Email,Mobile,Annual,0,20,8.491599033,5.227654495,0.4,0.48,514.8062062,43.72972676,0,No Coupon,1,0,2,SEPA,3,8,12.44,712.1731965,2,0
19825,Female,27,USA,London,10-04-2024,24-11-2024,Email,Mobile,Monthly,0,16,9.365794128,2.004901092,0.2,0.07,585.3039096,6.439613503,1,NEW20,5,1,1,SEPA,3,10,13.05,212.886401,3,0
19826,Female,26,Bangladesh,Mumbai,10-01-2023,25-03-2024,Google Ads,Tablet,Annual,1,12,4.021796829,2.177209339,0.47,0.39,486.1010929,52.44078753,0,No Coupon,1,0,4,UPI,4,6,16.01,873.7738484,5,0
19827,Female,37,UK,Dhaka,07-03-2023,29-08-2024,Referral,Tablet,Annual,0,10,5.196047186,6.532638071,0.55,0.27,498.8438591,60.19235467,0,No Coupon,0,1,3,BKash,4,5,26.52,1584.222722,5,0
19828,Female,33,India,New York,04-09-2023,26-09-2024,Facebook Ads,Desktop,Monthly,0,17,7.180248386,3.975624396,0.32,0.34,498.8438591,37.17395658,0,No Coupon,2,0,4,BKash,3,3,7.62,1732.177936,3,0
19829,Female,17,Germany,New York,20-01-2023,01-11-2024,Google Ads,Tablet,Annual,1,15,6.07596138,0.761170427,0.11,0.23,262.4525037,76.78974734,0,REF10,1,0,4,UPI,4,4,17.2,1424.446502,11,0
19830,Female,25,USA,Hamburg,17-12-2022,13-03-2024,Organic,Tablet,Monthly,0,10,4.877613514,7.054557154,0.95,0.01,318.4387683,41.91686931,0,REF10,2,0,0,SEPA,5,3,9.87,1540.608199,13,0
19831,Male,32,Germany,New York,04-07-2024,03-09-2023,Facebook Ads,Tablet,Annual,1,15,8.069221302,5.457251259,0.53,0.32,266.1265817,59.16069492,1,No Coupon,4,0,4,PayPal,2,3,14.3,1024.339529,11,0
19832,Female,42,Bangladesh,Dhaka,08-08-2022,14-06-2023,Facebook Ads,Tablet,Monthly,0,15,9.582549349,3.216141962,0.9,0.38,498.8438591,51.07404581,1,REF10,1,0,4,Card,5,2,8.55,1175.912133,7,0
19833,Male,35,India,Dhaka,09-05-2023,05-09-2023,Organic,Desktop,Annual,0,22,0.60980836,5.122383674,0.3,0.28,491.3609668,101.4099251,0,NEW20,4,0,2,BKash,3,7,5.56,568.2185066,4,0
19834,Unknown,34,UK,Hamburg,27-05-2022,26-01-2024,Google Ads,Tablet,Monthly,0,14,8.713769651,2.39959922,0.03,0.08,615.4291769,98.33146928,0,No Coupon,0,1,4,PayPal,3,1,15.4,1482.250404,1,0
19835,Male,25,UK,London,31-07-2023,02-09-2023,Google Ads,Mobile,Monthly,0,16,11.05551653,2.658718486,0.18,0.08,289.5451245,76.22823456,0,NEW20,1,0,1,UPI,4,6,21.24,1400.55565,4,0
19836,Male,35,USA,Delhi,28-08-2023,07-02-2025,Email,Mobile,Annual,0,10,4.094096887,3.031740162,0.81,0,333.5450612,59.76967084,1,REF10,3,1,3,SEPA,4,4,13.34,1500.321407,7,0
19837,Female,48,India,Hamburg,21-07-2022,26-05-2023,Facebook Ads,Tablet,Monthly,1,17,11.74625966,5.055746127,0.26,0.15,480.6917968,71.44903854,0,No Coupon,1,0,4,SEPA,3,8,16.9,1219.917412,13,0
19838,Male,35,UK,Mumbai,14-03-2024,01-03-2024,Google Ads,Mobile,Annual,1,19,9.798166663,5.844753333,0.62,0.01,809.9433409,58.89578761,1,REF10,3,0,2,SEPA,5,4,5.25,176.62314,6,0
19839,Female,20,India,London,07-07-2024,04-03-2025,Facebook Ads,Desktop,Monthly,0,11,4.747232237,3.849019094,0.4,0.02,693.9845999,82.86647222,0,No Coupon,0,0,2,PayPal,3,4,27.91,2649.031131,6,0
19840,Female,22,Germany,New York,23-12-2023,27-11-2023,Email,Tablet,Monthly,0,18,4.462869507,4.625484307,0.71,0.11,623.273974,78.28524213,0,No Coupon,4,0,1,Card,5,2,18.4,8.195339138,3,0
19841,Female,41,Bangladesh,New York,17-02-2023,12-07-2023,Referral,Tablet,Annual,0,11,8.056100494,4.447259939,0.23,0.48,322.4992566,76.9808157,0,No Coupon,0,0,1,UPI,4,6,24.83,1558.142789,0,0
19842,Unknown,33,India,Mumbai,08-08-2022,28-09-2024,Referral,Desktop,Annual,0,14,6.464108956,1.784627507,0.32,0.44,565.9465767,67.70883393,0,No Coupon,4,0,0,BKash,1,10,13.43,1446.537476,10,1
19843,Male,34,India,Hamburg,22-03-2024,05-05-2023,Email,Tablet,Annual,0,15,5.82745502,0.717097164,0.24,0.29,498.8438591,72.16899752,1,SALE15,1,0,3,Card,4,5,13.85,1623.152717,11,0
19844,Female,35,UK,London,18-01-2023,22-07-2024,Facebook Ads,Tablet,Monthly,0,12,14.20164411,4.420658523,0.26,0.5,924.893626,82.45095355,0,NEW20,2,0,2,BKash,2,5,7,1394.29531,2,1
19845,Male,40,USA,Berlin,14-02-2024,30-04-2024,Google Ads,Desktop,Monthly,0,16,11.04659891,4.249925683,0.43,0.28,105.7063078,118.7495685,1,SALE15,2,1,5,SEPA,2,0,9.14,2367.923823,5,1
19846,Male,32,USA,Delhi,15-07-2024,16-07-2023,Google Ads,Mobile,Annual,0,16,6.091030107,2.66057496,0.16,0.08,694.7388738,85.54996446,1,SALE15,1,0,3,UPI,4,9,13.86,1084.551468,3,0
19847,Female,33,Germany,Dhaka,04-07-2023,02-08-2023,Organic,Tablet,Monthly,0,10,8.95193097,2.392883263,0.03,0.34,536.5786927,27.43640921,1,NEW20,1,0,1,PayPal,4,1,16.85,1893.418937,1,0
19848,Male,26,UK,Delhi,09-09-2023,05-04-2024,Google Ads,Tablet,Annual,0,13,8.292035711,3.624951783,0.95,0.02,348.3599965,57.81572951,1,No Coupon,1,0,9,SEPA,3,7,17.17,1475.03918,1,0
19849,Female,44,UK,Berlin,08-09-2022,12-06-2024,Facebook Ads,Tablet,Monthly,0,10,10.16707015,3.637352624,0.1,0.18,1056.739411,45.62545781,1,No Coupon,1,0,2,UPI,4,9,13.54,1134.72459,2,0
19850,Female,33,Bangladesh,London,19-08-2024,12-05-2024,Facebook Ads,Mobile,Annual,0,12,7.429582532,3.140363942,0.27,0.42,131.0970206,59.69696554,0,REF10,3,0,0,UPI,2,0,5.3,637.797745,5,1
19851,Female,41,USA,Hamburg,05-02-2024,26-01-2024,Email,Desktop,Monthly,0,16,12.35335271,3.747204554,0.76,0.18,469.3498616,57.0850168,1,REF10,2,0,1,PayPal,5,5,9.55,707.7907433,5,0
19852,Unknown,23,UK,London,01-09-2024,11-12-2024,Organic,Desktop,Annual,0,13,12.92409978,0.830787072,0.64,0.42,703.6276281,56.26568768,0,SALE15,1,0,3,UPI,4,8,13.98,1285.394915,7,0
19853,Male,52,Germany,New York,05-10-2022,25-09-2023,Google Ads,Tablet,Annual,1,16,7.824267294,2.105905284,0.8,0.42,898.2536733,72.27321166,0,REF10,0,0,3,UPI,3,6,18.93,2364.118759,10,0
19854,Female,48,Bangladesh,Mumbai,19-01-2024,21-10-2023,Facebook Ads,Desktop,Monthly,0,17,9.439647002,7.102347919,0.39,0.03,879.9409357,58.44259709,0,No Coupon,1,0,6,SEPA,4,3,24.17,555.3875448,9,0
19855,Female,35,USA,London,16-12-2023,03-08-2023,Facebook Ads,Mobile,Monthly,0,15,10.31370802,7.28592195,0.51,0.44,410.356021,80.47899202,1,No Coupon,2,0,1,UPI,3,6,20.34,2287.605023,10,0
19856,Female,27,USA,Berlin,23-02-2022,18-11-2024,Referral,Mobile,Annual,0,9,7.887515823,1.938134689,0.27,0.25,1362.490494,52.11468933,0,REF10,4,0,3,UPI,4,5,22,2126.408758,4,0
19857,Male,40,USA,London,14-03-2023,14-03-2024,Facebook Ads,Tablet,Annual,1,19,7.234500206,5.866050289,0.04,0.47,880.0581122,39.19793924,0,REF10,0,0,4,UPI,4,9,25.3,269.2381889,0,0
19858,Female,22,Bangladesh,Hamburg,30-07-2022,06-08-2024,Organic,Desktop,Annual,0,16,9.59730588,4.616305081,0.2,0.24,290.5590621,58.43501174,1,NEW20,2,0,3,Card,4,6,5.34,3166.215371,11,0
19859,Male,34,Germany,London,02-06-2023,15-01-2023,Google Ads,Mobile,Monthly,0,9,8.597188827,2.167546856,0.9,0.2,1034.944332,46.91877543,1,REF10,3,0,3,BKash,5,10,7.44,1418.899178,12,0
19860,Male,35,Germany,Berlin,20-07-2022,30-01-2023,Referral,Mobile,Monthly,0,16,12.60143014,3.13113486,0.95,0.24,689.7722635,85.22412122,0,No Coupon,3,0,3,BKash,4,8,24.05,1235.038718,2,0
19861,Female,33,UK,Dhaka,15-08-2024,20-07-2024,Facebook Ads,Mobile,Monthly,0,15,9.082578097,5.605694207,0.64,0.36,74.26950162,78.90132671,0,No Coupon,2,0,5,PayPal,3,10,20.87,1235.005458,6,1
19862,Female,40,UK,Delhi,25-05-2024,14-03-2023,Organic,Mobile,Annual,1,14,13.50486437,4.892405009,0.91,0.01,648.0170955,89.34167981,0,No Coupon,2,0,0,BKash,3,2,29.54,2661.161051,13,0
19863,Other,28,USA,Hamburg,07-03-2024,12-09-2024,Email,Desktop,Monthly,1,8,4.464416507,4.885197209,0.12,0.31,423.5480491,35.77153435,1,No Coupon,4,0,5,UPI,3,8,11.31,784.2430936,10,0
19864,Female,35,India,London,12-02-2022,29-05-2023,Google Ads,Tablet,Monthly,0,20,6.580439647,3.461502697,0.76,0.46,511.7645684,20.38143942,1,NEW20,1,0,1,Card,4,7,10.17,838.2682655,12,0
19865,Female,35,UK,Delhi,08-12-2023,24-08-2023,Email,Desktop,Monthly,1,12,6.269025515,0.78356731,0.79,0.31,16.78423199,103.2811594,1,REF10,5,0,3,Card,5,1,26.55,2709.050485,13,0
19866,Male,45,Germany,Delhi,05-09-2022,12-11-2023,Organic,Tablet,Annual,0,11,7.260607961,4.965849507,0.81,0.16,323.47223,31.42053696,0,NEW20,5,0,5,UPI,4,9,18.92,1918.794505,8,0
19867,Male,60,USA,New York,31-12-2022,09-10-2024,Email,Mobile,Annual,0,18,6.96959455,4.215707165,0.86,0.01,596.0986363,80.09467486,1,REF10,2,0,3,PayPal,4,2,6.95,1843.870396,13,0
19868,Male,35,Germany,Dhaka,14-11-2022,24-06-2023,Google Ads,Mobile,Annual,0,22,2.933382844,5.30034536,0.29,0.01,570.6555172,77.00289309,1,SALE15,1,0,3,UPI,4,7,15.17,1998.575241,6,0
19869,Other,43,USA,Delhi,20-02-2024,29-01-2025,Organic,Mobile,Annual,0,15,11.68718198,5.495850775,0.25,0.21,63.73616903,60.67025225,0,NEW20,2,0,1,UPI,4,9,13.42,1160.394671,3,1
19870,Male,15,Bangladesh,New York,10-05-2023,21-06-2024,Facebook Ads,Tablet,Annual,0,15,7.961593825,0.854270246,0.72,0,644.0139583,54.13807062,1,SALE15,5,0,3,BKash,4,8,10.2,502.3950533,3,0
19871,Male,53,UK,Berlin,06-01-2023,18-08-2024,Email,Desktop,Monthly,0,19,7.430853984,6.507163176,0.41,0.08,1108.374434,35.44772395,1,REF10,7,1,2,Card,1,7,13.11,2567.712308,11,1
19872,Female,40,Bangladesh,Berlin,05-12-2023,11-01-2025,Referral,Mobile,Monthly,0,17,7.738905806,4.054053924,0.98,0.49,673.6737323,89.75657104,1,SALE15,2,0,5,PayPal,4,1,29.26,36.78717469,2,0
19873,Male,25,UK,Berlin,13-07-2023,03-05-2023,Email,Tablet,Monthly,0,15,7.957356964,3.79731035,0.98,0.03,314.5785217,78.41176659,1,NEW20,2,0,5,PayPal,4,0,22.92,2193.622622,7,0
19874,Male,43,Germany,Mumbai,07-07-2022,04-11-2024,Organic,Mobile,Monthly,0,20,6.862761607,1.274744668,0.53,0.37,903.5061447,127.5092847,0,No Coupon,3,0,4,SEPA,3,0,15.62,1174.733235,13,0
19875,Female,29,Germany,Mumbai,28-09-2022,01-03-2023,Referral,Tablet,Monthly,1,14,3.207615239,3.483382934,0.96,0.45,31.29552579,57.34377364,1,REF10,3,0,1,BKash,4,10,21.75,2221.775494,11,1
19876,Male,38,India,Hamburg,12-02-2024,31-05-2023,Organic,Desktop,Annual,1,19,9.033618962,4.032299417,0.95,0.02,214.0363989,58.68009306,0,No Coupon,3,0,2,Card,3,6,13.5,1882.572886,9,0
19877,Male,37,Germany,Berlin,04-08-2023,03-02-2025,Organic,Mobile,Annual,0,16,8.361504698,6.263514146,0.05,0.48,332.6120963,31.42780447,0,No Coupon,3,0,4,BKash,4,5,9,2647.37043,3,0
19878,Male,52,USA,Berlin,15-09-2022,01-05-2024,Referral,Mobile,Monthly,1,17,8.789664381,2.483538933,0.63,0.27,905.3140359,76.577597,0,SALE15,3,0,5,Card,5,2,10.87,2703.316572,1,0
19879,Female,53,India,New York,18-09-2023,06-01-2025,Organic,Desktop,Annual,0,17,4.89463345,3.65447566,0.27,0.1,545.933116,5.281479201,1,NEW20,6,0,1,PayPal,5,3,28.62,1298.415902,5,0
19880,Female,29,USA,Dhaka,16-03-2024,28-09-2024,Referral,Mobile,Annual,1,18,9.027584863,3.21858407,0.29,0.16,134.6637835,15.92501742,1,SALE15,1,0,4,SEPA,5,8,8.35,481.6128795,7,1
19881,Male,46,India,Dhaka,30-08-2022,19-08-2024,Facebook Ads,Desktop,Annual,1,7,0.43632582,3.127674305,0.23,0.49,288.5727918,65.44097959,0,SALE15,0,0,1,PayPal,5,4,11.25,1705.138944,8,0
19882,Female,39,USA,New York,04-04-2022,11-11-2024,Organic,Desktop,Annual,0,16,14.55622745,3.188899195,0.02,0.16,670.1614187,72.41551138,0,No Coupon,1,0,2,SEPA,1,5,6.61,1147.991584,11,1
19883,Male,21,India,New York,25-11-2023,12-12-2023,Facebook Ads,Mobile,Monthly,0,20,10.48081449,1.016886788,0.54,0.36,858.4192576,44.5227451,0,NEW20,3,0,4,SEPA,5,5,11.78,1987.687673,1,0
19884,Other,28,UK,Mumbai,23-05-2023,10-03-2023,Google Ads,Tablet,Annual,0,18,5.835542385,4.100356555,0.62,0.13,1076.11758,31.47823525,1,No Coupon,2,0,2,Card,3,7,8.5,1258.520335,1,0
19885,Male,58,UK,London,14-09-2024,31-01-2025,Email,Desktop,Annual,1,21,15.01600407,2.985448639,0.2,0.26,881.4466973,60.86642896,1,NEW20,2,0,2,UPI,3,2,17.75,2076.223715,11,0
19886,Female,39,India,Delhi,22-10-2022,02-07-2023,Facebook Ads,Mobile,Annual,0,12,7.248331787,4.546841727,0.78,0.17,608.6556773,42.16518882,1,No Coupon,4,1,2,Card,4,10,25.71,1210.513438,2,0
19887,Female,45,Bangladesh,Mumbai,25-04-2023,07-08-2024,Email,Desktop,Annual,1,12,3.045283383,5.726840642,0.82,0.34,836.1469835,41.54159958,0,REF10,2,0,3,PayPal,4,0,22.44,1557.957894,6,0
19888,Female,33,India,Hamburg,04-02-2024,15-01-2024,Referral,Tablet,Monthly,0,8,2.834236548,3.171298952,0.54,0.13,634.1119964,72.46465343,0,REF10,2,0,2,Card,2,0,5.67,906.8870878,11,0
19889,Male,30,Bangladesh,Mumbai,20-01-2022,10-07-2024,Google Ads,Tablet,Monthly,0,13,4.389083281,3.362205748,0.19,0.12,441.2678049,133.1974502,0,No Coupon,1,1,3,Card,5,9,26.07,1463.110597,4,0
19890,Male,35,USA,Berlin,01-02-2024,02-03-2023,Referral,Desktop,Monthly,1,21,10.54188243,4.24947712,0.68,0.18,391.5369957,44.42519737,0,REF10,4,0,2,Card,4,10,6.01,2458.43472,3,0
19891,Female,32,India,Mumbai,08-02-2023,21-02-2024,Organic,Tablet,Monthly,1,7,8.743923817,3.512608928,0.21,0.26,524.6139573,60.1443646,0,No Coupon,0,0,1,SEPA,3,4,21.42,1289.519737,11,0
19892,Male,20,Bangladesh,Mumbai,07-03-2024,17-04-2024,Email,Desktop,Annual,0,9,12.29979157,5.031167824,0.16,0.22,227.3995674,62.38840386,0,No Coupon,4,0,2,SEPA,4,9,9.4,1217.831505,2,0
19893,Female,35,India,Delhi,23-02-2023,22-11-2024,Referral,Tablet,Annual,0,8,12.0026884,5.636722588,0.67,0.27,838.2951767,37.34122424,1,NEW20,1,1,1,UPI,5,8,29.32,529.2681879,11,0
19894,Female,42,UK,London,20-02-2023,02-01-2024,Email,Mobile,Annual,0,17,12.74373249,6.76697627,0.09,0.15,612.3294463,54.30364217,0,No Coupon,2,0,3,Card,3,3,29.47,1094.109805,3,0
19895,Female,31,UK,Hamburg,13-06-2023,03-12-2023,Organic,Tablet,Monthly,0,9,6.109583558,3.027603164,0.77,0.11,321.5497878,55.49241332,1,No Coupon,3,1,4,SEPA,4,8,22.74,772.9087997,10,0
19896,Male,35,India,Dhaka,02-06-2024,13-09-2023,Organic,Tablet,Annual,1,15,7.547746456,2.82156375,0.32,0.25,207.9791197,53.79699927,0,No Coupon,3,0,2,UPI,4,0,11.38,355.809078,1,0
19897,Female,37,India,Hamburg,17-07-2023,26-12-2023,Email,Desktop,Annual,0,16,4.974088553,5.330897186,0.5,0.15,498.8438591,45.63362154,1,No Coupon,3,0,7,SEPA,4,6,25.9,766.1935465,14,0
